p_val,avg_logFC,Severe/Mod (pct cell expr),Healthy (pct cells expr),p_val_adj,comp,gene,clust,pt,seurat_clusters,final
8.15E-12,0.59435312,0.402,0.156,2.73E-07,severe-mod_vs_Healthy_clust_19,S100A8,19,severe-mod,19,HSC
1.21E-11,0.31090298,0.386,0.163,4.06E-07,severe-mod_vs_Healthy_clust_19,MX2,19,severe-mod,19,HSC
1.26E-11,0.393637682,0.782,0.61,4.21E-07,severe-mod_vs_Healthy_clust_19,SELL,19,severe-mod,19,HSC
1.29E-11,0.364074388,0.904,0.773,4.33E-07,severe-mod_vs_Healthy_clust_19,ANKRD28,19,severe-mod,19,HSC
1.66E-11,0.255388297,0.989,0.98,5.58E-07,severe-mod_vs_Healthy_clust_19,HLA-A,19,severe-mod,19,HSC
1.68E-11,0.254154572,0.991,0.986,5.64E-07,severe-mod_vs_Healthy_clust_19,HLA-B,19,severe-mod,19,HSC
2.22E-11,0.346430529,0.646,0.424,7.45E-07,severe-mod_vs_Healthy_clust_19,SAMD9,19,severe-mod,19,HSC
2.76E-11,0.286050938,0.904,0.746,9.26E-07,severe-mod_vs_Healthy_clust_19,CD44,19,severe-mod,19,HSC
3.97E-11,0.29680644,0.788,0.631,1.33E-06,severe-mod_vs_Healthy_clust_19,APLP2,19,severe-mod,19,HSC
4.99E-11,-0.377744402,0.334,0.536,1.67E-06,severe-mod_vs_Healthy_clust_19,IER5,19,severe-mod,19,HSC
6.38E-11,0.384135766,0.751,0.59,2.14E-06,severe-mod_vs_Healthy_clust_19,LAPTM4B,19,severe-mod,19,HSC
6.46E-11,-0.420067119,0.347,0.549,2.17E-06,severe-mod_vs_Healthy_clust_19,RGS1,19,severe-mod,19,HSC
1.92E-10,0.39844749,0.69,0.505,6.43E-06,severe-mod_vs_Healthy_clust_19,PTMS,19,severe-mod,19,HSC
2.21E-10,0.308905715,0.954,0.878,7.40E-06,severe-mod_vs_Healthy_clust_19,MT-ND4L,19,severe-mod,19,HSC
2.82E-10,0.250313377,0.873,0.739,9.46E-06,severe-mod_vs_Healthy_clust_19,KTN1,19,severe-mod,19,HSC
3.11E-10,0.281645405,0.801,0.641,1.04E-05,severe-mod_vs_Healthy_clust_19,RPS17,19,severe-mod,19,HSC
4.33E-10,0.43668676,0.956,0.905,1.45E-05,severe-mod_vs_Healthy_clust_19,ZFP36L2,19,severe-mod,19,HSC
5.14E-10,0.263078735,0.858,0.681,1.72E-05,severe-mod_vs_Healthy_clust_19,MSI2,19,severe-mod,19,HSC
5.48E-10,0.310745206,0.434,0.203,1.84E-05,severe-mod_vs_Healthy_clust_19,S100A9,19,severe-mod,19,HSC
7.14E-10,-0.339371483,0.921,0.929,2.39E-05,severe-mod_vs_Healthy_clust_19,PPP1R15A,19,severe-mod,19,HSC
8.91E-10,0.270233325,0.725,0.556,2.99E-05,severe-mod_vs_Healthy_clust_19,POLR2J3.1,19,severe-mod,19,HSC
9.89E-10,0.305888753,0.91,0.817,3.32E-05,severe-mod_vs_Healthy_clust_19,HSP90B1,19,severe-mod,19,HSC
1.03E-09,-0.253512634,0.963,0.983,3.45E-05,severe-mod_vs_Healthy_clust_19,DUSP1,19,severe-mod,19,HSC
1.32E-09,0.250328315,0.825,0.651,4.42E-05,severe-mod_vs_Healthy_clust_19,KIF2A,19,severe-mod,19,HSC
1.70E-09,0.344034466,0.904,0.82,5.71E-05,severe-mod_vs_Healthy_clust_19,CD99,19,severe-mod,19,HSC
2.16E-09,-0.304721705,0.659,0.769,7.26E-05,severe-mod_vs_Healthy_clust_19,MAZ,19,severe-mod,19,HSC
2.27E-09,0.252607996,0.961,0.858,7.61E-05,severe-mod_vs_Healthy_clust_19,PPDPF,19,severe-mod,19,HSC
2.27E-09,0.252584923,0.996,0.99,7.63E-05,severe-mod_vs_Healthy_clust_19,H3F3B,19,severe-mod,19,HSC
2.45E-09,0.356154685,0.631,0.41,8.23E-05,severe-mod_vs_Healthy_clust_19,MLLT3,19,severe-mod,19,HSC
3.16E-09,0.295369355,0.576,0.363,0.000105822,severe-mod_vs_Healthy_clust_19,GLIPR1,19,severe-mod,19,HSC
3.88E-09,-0.275907853,0.236,0.42,0.000129975,severe-mod_vs_Healthy_clust_19,SERTAD1,19,severe-mod,19,HSC
4.47E-09,0.309336396,0.904,0.78,0.000149908,severe-mod_vs_Healthy_clust_19,IQGAP2,19,severe-mod,19,HSC
7.95E-09,0.367358466,0.485,0.308,0.000266478,severe-mod_vs_Healthy_clust_19,CLU,19,severe-mod,19,HSC
1.63E-08,0.394058205,0.917,0.814,0.000548053,severe-mod_vs_Healthy_clust_19,H1FX,19,severe-mod,19,HSC
2.28E-08,0.274478459,0.895,0.708,0.000763663,severe-mod_vs_Healthy_clust_19,CDK6,19,severe-mod,19,HSC
2.41E-08,0.253878802,0.286,0.115,0.000807215,severe-mod_vs_Healthy_clust_19,CST7,19,severe-mod,19,HSC
2.77E-08,0.357554249,0.662,0.485,0.000928841,severe-mod_vs_Healthy_clust_19,FHL1,19,severe-mod,19,HSC
3.44E-08,0.257676787,0.692,0.508,0.001152066,severe-mod_vs_Healthy_clust_19,SOD2,19,severe-mod,19,HSC
3.47E-08,0.27999698,0.38,0.2,0.001164268,severe-mod_vs_Healthy_clust_19,CD9,19,severe-mod,19,HSC
3.70E-08,-0.253320972,0.17,0.342,0.001241034,severe-mod_vs_Healthy_clust_19,CNRIP1,19,severe-mod,19,HSC
4.58E-08,0.260994793,0.902,0.766,0.001534545,severe-mod_vs_Healthy_clust_19,HSPD1,19,severe-mod,19,HSC
4.93E-08,0.280482062,0.533,0.366,0.001653592,severe-mod_vs_Healthy_clust_19,SOCS2,19,severe-mod,19,HSC
5.29E-08,0.285461574,0.795,0.644,0.001774286,severe-mod_vs_Healthy_clust_19,PRSS57,19,severe-mod,19,HSC
6.41E-08,0.312989604,0.524,0.339,0.002149211,severe-mod_vs_Healthy_clust_19,HIST1H2AC,19,severe-mod,19,HSC
6.68E-08,-0.457345271,0.843,0.868,0.002239476,severe-mod_vs_Healthy_clust_19,IER2,19,severe-mod,19,HSC
1.21E-07,0.257814971,0.609,0.434,0.004042137,severe-mod_vs_Healthy_clust_19,HLA-DQB1,19,severe-mod,19,HSC
1.71E-07,0.309536719,0.703,0.539,0.005722939,severe-mod_vs_Healthy_clust_19,BCL11A,19,severe-mod,19,HSC
1.88E-07,0.275851813,0.747,0.6,0.006317389,severe-mod_vs_Healthy_clust_19,NCOA7,19,severe-mod,19,HSC
2.07E-07,0.291252513,0.474,0.308,0.006926785,severe-mod_vs_Healthy_clust_19,MGST1,19,severe-mod,19,HSC
2.39E-07,0.282717492,0.95,0.892,0.008021322,severe-mod_vs_Healthy_clust_19,NEAT1,19,severe-mod,19,HSC
3.06E-07,-0.282858814,0.801,0.861,0.010278956,severe-mod_vs_Healthy_clust_19,SEC11A,19,severe-mod,19,HSC
3.82E-07,-0.372664556,0.349,0.495,0.012814269,severe-mod_vs_Healthy_clust_19,NR4A2,19,severe-mod,19,HSC
6.43E-07,-0.29277513,0.262,0.424,0.021562059,severe-mod_vs_Healthy_clust_19,CD7,19,severe-mod,19,HSC
7.45E-07,0.269275072,0.86,0.803,0.024996114,severe-mod_vs_Healthy_clust_19,PRDX1,19,severe-mod,19,HSC
9.22E-07,0.281710311,0.576,0.4,0.03093642,severe-mod_vs_Healthy_clust_19,PIM1,19,severe-mod,19,HSC
9.42E-07,0.281456593,0.668,0.559,0.031594401,severe-mod_vs_Healthy_clust_19,NPR3,19,severe-mod,19,HSC
1.17E-06,0.267403742,0.725,0.61,0.039322709,severe-mod_vs_Healthy_clust_19,MTURN,19,severe-mod,19,HSC
1.91E-06,-0.336884955,0.908,0.925,0.064023429,severe-mod_vs_Healthy_clust_19,BTG1,19,severe-mod,19,HSC
2.90E-06,-0.344194573,0.692,0.786,0.097386977,severe-mod_vs_Healthy_clust_19,IRF1,19,severe-mod,19,HSC
4.34E-06,-0.38444078,0.858,0.898,0.145570659,severe-mod_vs_Healthy_clust_19,JUNB,19,severe-mod,19,HSC
4.60E-06,-0.350713349,0.151,0.281,0.154334242,severe-mod_vs_Healthy_clust_19,CXCL8,19,severe-mod,19,HSC
1.59E-05,0.309715201,0.563,0.427,0.533553098,severe-mod_vs_Healthy_clust_19,EREG,19,severe-mod,19,HSC
2.68E-05,-0.271526366,0.343,0.481,0.898256431,severe-mod_vs_Healthy_clust_19,GADD45B,19,severe-mod,19,HSC
3.12E-05,0.286923508,0.258,0.139,1,severe-mod_vs_Healthy_clust_19,BEX1,19,severe-mod,19,HSC
3.13E-05,-0.453479174,0.878,0.895,1,severe-mod_vs_Healthy_clust_19,NFKBIA,19,severe-mod,19,HSC
4.48E-05,0.28957196,0.511,0.363,1,severe-mod_vs_Healthy_clust_19,CEBPB,19,severe-mod,19,HSC
0.000121711,-0.302766532,0.266,0.39,1,severe-mod_vs_Healthy_clust_19,HPGDS,19,severe-mod,19,HSC
0.000281488,-0.268576091,0.825,0.847,1,severe-mod_vs_Healthy_clust_19,YPEL5,19,severe-mod,19,HSC
0.000364216,-0.250795286,0.585,0.685,1,severe-mod_vs_Healthy_clust_19,EVL,19,severe-mod,19,HSC
0.000373518,-0.405933659,0.279,0.373,1,severe-mod_vs_Healthy_clust_19,ARL4C,19,severe-mod,19,HSC
0.000483899,-0.307762954,0.373,0.458,1,severe-mod_vs_Healthy_clust_19,TIPARP,19,severe-mod,19,HSC
0.001435595,-0.286755242,0.192,0.278,1,severe-mod_vs_Healthy_clust_19,HPGD,19,severe-mod,19,HSC
0.00260837,-0.417446209,0.314,0.407,1,severe-mod_vs_Healthy_clust_19,LTB,19,severe-mod,19,HSC
0.003373907,0.271927975,0.524,0.424,1,severe-mod_vs_Healthy_clust_19,CRHBP,19,severe-mod,19,HSC
0.004944904,-0.284486218,0.404,0.464,1,severe-mod_vs_Healthy_clust_19,TNFAIP3,19,severe-mod,19,HSC
0.005861356,-0.375400548,0.354,0.437,1,severe-mod_vs_Healthy_clust_19,FCER1G,19,severe-mod,19,HSC
0.012306639,-0.264555248,0.677,0.719,1,severe-mod_vs_Healthy_clust_19,LST1,19,severe-mod,19,HSC
0.021249695,-0.270850426,0.686,0.698,1,severe-mod_vs_Healthy_clust_19,AC044849.1,19,severe-mod,19,HSC
0.021969951,0.377338906,0.95,0.956,1,severe-mod_vs_Healthy_clust_19,VIM,19,severe-mod,19,HSC
0.032338928,-0.35833918,0.393,0.437,1,severe-mod_vs_Healthy_clust_19,TYROBP,19,severe-mod,19,HSC
6.60E-24,0.993317613,0.681,0.161,2.21E-19,severe-mod_vs_Healthy_clust_20,MX1,20,severe-mod,20,BASO
1.59E-21,-0.401318899,0.982,1,5.34E-17,severe-mod_vs_Healthy_clust_20,RPL10,20,severe-mod,20,BASO
1.18E-19,0.513878026,0.491,0.051,3.97E-15,severe-mod_vs_Healthy_clust_20,IFI44,20,severe-mod,20,BASO
1.18E-18,0.753235697,0.941,0.664,3.97E-14,severe-mod_vs_Healthy_clust_20,HIST1H1E,20,severe-mod,20,BASO
5.44E-18,0.892354445,0.423,0.022,1.82E-13,severe-mod_vs_Healthy_clust_20,IFI44L,20,severe-mod,20,BASO
3.02E-16,0.476764399,0.716,0.336,1.01E-11,severe-mod_vs_Healthy_clust_20,MIR4435-2HG,20,severe-mod,20,BASO
2.95E-15,0.528943761,0.623,0.234,9.90E-11,severe-mod_vs_Healthy_clust_20,EPSTI1,20,severe-mod,20,BASO
4.70E-14,0.739087236,0.736,0.387,1.58E-09,severe-mod_vs_Healthy_clust_20,IFI6,20,severe-mod,20,BASO
7.13E-14,0.446341061,0.703,0.336,2.39E-09,severe-mod_vs_Healthy_clust_20,EIF2AK2,20,severe-mod,20,BASO
1.42E-13,-0.272595083,0.996,1,4.76E-09,severe-mod_vs_Healthy_clust_20,RPLP1,20,severe-mod,20,BASO
1.54E-12,0.61230518,0.665,0.314,5.18E-08,severe-mod_vs_Healthy_clust_20,XAF1,20,severe-mod,20,BASO
8.31E-12,0.433662025,0.883,0.562,2.79E-07,severe-mod_vs_Healthy_clust_20,SMCHD1,20,severe-mod,20,BASO
1.64E-11,-0.250519847,0.993,1,5.51E-07,severe-mod_vs_Healthy_clust_20,RPS27A,20,severe-mod,20,BASO
1.81E-11,0.431098384,0.874,0.606,6.05E-07,severe-mod_vs_Healthy_clust_20,SP100,20,severe-mod,20,BASO
8.19E-11,0.404194737,0.793,0.533,2.75E-06,severe-mod_vs_Healthy_clust_20,YWHAE,20,severe-mod,20,BASO
9.58E-11,0.289732466,0.522,0.19,3.21E-06,severe-mod_vs_Healthy_clust_20,OAS1,20,severe-mod,20,BASO
1.22E-10,-0.256558508,0.987,0.993,4.09E-06,severe-mod_vs_Healthy_clust_20,RPS14,20,severe-mod,20,BASO
1.64E-10,0.312283416,0.967,0.832,5.49E-06,severe-mod_vs_Healthy_clust_20,HNRNPU,20,severe-mod,20,BASO
3.03E-10,-0.354344736,0.982,0.978,1.02E-05,severe-mod_vs_Healthy_clust_20,MT-ND3,20,severe-mod,20,BASO
3.79E-10,0.302134214,0.588,0.241,1.27E-05,severe-mod_vs_Healthy_clust_20,PAXBP1,20,severe-mod,20,BASO
3.93E-10,0.612729371,0.575,0.234,1.32E-05,severe-mod_vs_Healthy_clust_20,IFITM3,20,severe-mod,20,BASO
4.74E-10,-2.254639854,0.284,0.029,1.59E-05,severe-mod_vs_Healthy_clust_20,HBB,20,severe-mod,20,BASO
9.26E-10,0.250612334,0.363,0.088,3.10E-05,severe-mod_vs_Healthy_clust_20,OAS3,20,severe-mod,20,BASO
1.29E-09,0.25287559,0.48,0.168,4.34E-05,severe-mod_vs_Healthy_clust_20,SPATS2L,20,severe-mod,20,BASO
2.13E-09,0.419163425,0.456,0.182,7.16E-05,severe-mod_vs_Healthy_clust_20,HERC5,20,severe-mod,20,BASO
2.20E-09,-0.410926125,0.905,0.912,7.38E-05,severe-mod_vs_Healthy_clust_20,KLF2,20,severe-mod,20,BASO
2.22E-09,0.435611577,0.692,0.409,7.46E-05,severe-mod_vs_Healthy_clust_20,STAT1,20,severe-mod,20,BASO
2.78E-09,-0.252491887,0.985,0.985,9.31E-05,severe-mod_vs_Healthy_clust_20,RPL23A,20,severe-mod,20,BASO
2.90E-09,1.118308983,0.262,0.029,9.74E-05,severe-mod_vs_Healthy_clust_20,IFI27,20,severe-mod,20,BASO
3.69E-09,0.269038179,0.326,0.066,0.000123843,severe-mod_vs_Healthy_clust_20,USP18,20,severe-mod,20,BASO
1.41E-08,0.366851856,0.604,0.314,0.000472647,severe-mod_vs_Healthy_clust_20,TYMP,20,severe-mod,20,BASO
2.01E-08,0.415205636,0.855,0.599,0.000673526,severe-mod_vs_Healthy_clust_20,HIST1H1C,20,severe-mod,20,BASO
2.05E-08,0.303492664,0.346,0.095,0.000687072,severe-mod_vs_Healthy_clust_20,MX2,20,severe-mod,20,BASO
2.64E-08,0.316576618,0.504,0.226,0.000885836,severe-mod_vs_Healthy_clust_20,IRF7,20,severe-mod,20,BASO
3.05E-08,0.293297907,0.839,0.555,0.001021668,severe-mod_vs_Healthy_clust_20,SMC1A,20,severe-mod,20,BASO
3.76E-08,0.381513538,0.896,0.657,0.001261083,severe-mod_vs_Healthy_clust_20,PRPF4B,20,severe-mod,20,BASO
4.44E-08,0.270675021,0.626,0.343,0.001490554,severe-mod_vs_Healthy_clust_20,PLSCR1,20,severe-mod,20,BASO
5.02E-08,0.251225531,0.608,0.321,0.001682776,severe-mod_vs_Healthy_clust_20,CCZ1,20,severe-mod,20,BASO
5.11E-08,0.914957957,0.808,0.642,0.001713442,severe-mod_vs_Healthy_clust_20,ISG15,20,severe-mod,20,BASO
7.40E-08,0.269772371,0.815,0.555,0.00248038,severe-mod_vs_Healthy_clust_20,ADAR,20,severe-mod,20,BASO
8.66E-08,0.250213335,0.678,0.358,0.002902749,severe-mod_vs_Healthy_clust_20,RRBP1,20,severe-mod,20,BASO
1.21E-07,0.36017069,0.811,0.599,0.004048888,severe-mod_vs_Healthy_clust_20,HSPD1,20,severe-mod,20,BASO
1.21E-07,0.452321982,0.89,0.708,0.004071451,severe-mod_vs_Healthy_clust_20,HIST1H1D,20,severe-mod,20,BASO
1.24E-07,0.343084566,0.703,0.46,0.004151562,severe-mod_vs_Healthy_clust_20,LAP3,20,severe-mod,20,BASO
1.78E-07,0.259360221,0.722,0.438,0.005966005,severe-mod_vs_Healthy_clust_20,ACADVL,20,severe-mod,20,BASO
1.89E-07,-0.307253614,0.982,0.971,0.006348781,severe-mod_vs_Healthy_clust_20,RPL13A,20,severe-mod,20,BASO
2.18E-07,0.43662685,0.919,0.774,0.007303096,severe-mod_vs_Healthy_clust_20,LGALS1,20,severe-mod,20,BASO
3.15E-07,0.293940563,0.48,0.234,0.010558818,severe-mod_vs_Healthy_clust_20,DDX11,20,severe-mod,20,BASO
3.44E-07,0.36903496,0.251,0.051,0.011530316,severe-mod_vs_Healthy_clust_20,IFIT3,20,severe-mod,20,BASO
4.96E-07,0.431625109,0.654,0.372,0.016642748,severe-mod_vs_Healthy_clust_20,HIST2H2AC,20,severe-mod,20,BASO
5.21E-07,0.288867533,0.916,0.847,0.017465755,severe-mod_vs_Healthy_clust_20,EIF5A,20,severe-mod,20,BASO
8.39E-07,0.272604197,0.522,0.277,0.028149084,severe-mod_vs_Healthy_clust_20,ZFC3H1,20,severe-mod,20,BASO
1.03E-06,0.371879421,0.65,0.358,0.034612853,severe-mod_vs_Healthy_clust_20,IFITM1,20,severe-mod,20,BASO
1.04E-06,0.495779099,0.612,0.35,0.034762699,severe-mod_vs_Healthy_clust_20,HIST1H1B,20,severe-mod,20,BASO
1.13E-06,0.270689803,0.753,0.504,0.037856478,severe-mod_vs_Healthy_clust_20,MCM4,20,severe-mod,20,BASO
1.68E-06,0.339456,0.526,0.255,0.056212789,severe-mod_vs_Healthy_clust_20,ANKRD36C,20,severe-mod,20,BASO
1.87E-06,0.315022374,0.914,0.854,0.062743604,severe-mod_vs_Healthy_clust_20,LY6E,20,severe-mod,20,BASO
1.88E-06,-0.567408573,0.463,0.62,0.063033314,severe-mod_vs_Healthy_clust_20,KLRB1,20,severe-mod,20,BASO
2.28E-06,0.28303513,0.791,0.599,0.076592382,severe-mod_vs_Healthy_clust_20,DDX21,20,severe-mod,20,BASO
3.32E-06,0.509719073,0.63,0.387,0.111415157,severe-mod_vs_Healthy_clust_20,XIST,20,severe-mod,20,BASO
4.59E-06,0.279586082,0.524,0.285,0.15398106,severe-mod_vs_Healthy_clust_20,FBXO5,20,severe-mod,20,BASO
4.99E-06,0.384425611,0.916,0.766,0.167448129,severe-mod_vs_Healthy_clust_20,RNF213,20,severe-mod,20,BASO
5.46E-06,0.297796234,0.476,0.234,0.18313045,severe-mod_vs_Healthy_clust_20,CTSB,20,severe-mod,20,BASO
6.71E-06,0.305224551,0.522,0.277,0.22504878,severe-mod_vs_Healthy_clust_20,KNL1,20,severe-mod,20,BASO
8.98E-06,0.27145798,0.471,0.255,0.301180108,severe-mod_vs_Healthy_clust_20,N4BP2,20,severe-mod,20,BASO
1.18E-05,-0.276912313,0.852,0.883,0.395207312,severe-mod_vs_Healthy_clust_20,ARL4C,20,severe-mod,20,BASO
1.35E-05,0.283507004,0.879,0.672,0.45407633,severe-mod_vs_Healthy_clust_20,TPR,20,severe-mod,20,BASO
2.41E-05,0.39947543,0.278,0.102,0.807028396,severe-mod_vs_Healthy_clust_20,NRGN,20,severe-mod,20,BASO
2.41E-05,0.3043561,0.59,0.358,0.808839885,severe-mod_vs_Healthy_clust_20,SAMD9L,20,severe-mod,20,BASO
4.08E-05,0.2846335,0.456,0.248,1,severe-mod_vs_Healthy_clust_20,TIMP1,20,severe-mod,20,BASO
5.08E-05,0.297203073,0.711,0.526,1,severe-mod_vs_Healthy_clust_20,SELL,20,severe-mod,20,BASO
5.44E-05,0.250542713,0.936,0.788,1,severe-mod_vs_Healthy_clust_20,SFPQ,20,severe-mod,20,BASO
5.77E-05,-0.281181574,0.919,0.942,1,severe-mod_vs_Healthy_clust_20,HCST,20,severe-mod,20,BASO
8.09E-05,0.280470863,0.848,0.752,1,severe-mod_vs_Healthy_clust_20,BST2,20,severe-mod,20,BASO
9.51E-05,-0.376800295,0.229,0.38,1,severe-mod_vs_Healthy_clust_20,CD160,20,severe-mod,20,BASO
0.00010841,0.25479734,0.322,0.146,1,severe-mod_vs_Healthy_clust_20,MAFF,20,severe-mod,20,BASO
0.00013249,-0.401047317,0.628,0.693,1,severe-mod_vs_Healthy_clust_20,HOPX,20,severe-mod,20,BASO
0.000137799,-0.263032567,0.969,0.964,1,severe-mod_vs_Healthy_clust_20,RPL27A,20,severe-mod,20,BASO
0.000139408,-0.300631522,0.857,0.861,1,severe-mod_vs_Healthy_clust_20,JUNB,20,severe-mod,20,BASO
0.000150827,0.314476298,0.381,0.204,1,severe-mod_vs_Healthy_clust_20,HIST1H2AC,20,severe-mod,20,BASO
0.000157114,0.254959373,0.927,0.759,1,severe-mod_vs_Healthy_clust_20,SRRM2,20,severe-mod,20,BASO
0.000267808,0.289668373,0.78,0.606,1,severe-mod_vs_Healthy_clust_20,TYMS,20,severe-mod,20,BASO
0.00030914,0.340640433,0.819,0.613,1,severe-mod_vs_Healthy_clust_20,MKI67,20,severe-mod,20,BASO
0.000354092,0.325175432,0.253,0.109,1,severe-mod_vs_Healthy_clust_20,LAIR2,20,severe-mod,20,BASO
0.000394796,-0.275011526,0.76,0.759,1,severe-mod_vs_Healthy_clust_20,MBP,20,severe-mod,20,BASO
0.000425995,-0.267339619,0.764,0.818,1,severe-mod_vs_Healthy_clust_20,CD81,20,severe-mod,20,BASO
0.000606138,0.328322861,0.731,0.628,1,severe-mod_vs_Healthy_clust_20,ISG20,20,severe-mod,20,BASO
0.000822313,0.288199675,0.881,0.774,1,severe-mod_vs_Healthy_clust_20,H1FX,20,severe-mod,20,BASO
0.000928354,0.478515929,0.264,0.131,1,severe-mod_vs_Healthy_clust_20,MYOM2,20,severe-mod,20,BASO
0.001004959,0.350947461,0.271,0.131,1,severe-mod_vs_Healthy_clust_20,AREG,20,severe-mod,20,BASO
0.001131368,0.266100727,0.485,0.321,1,severe-mod_vs_Healthy_clust_20,CTSZ,20,severe-mod,20,BASO
0.001233073,-0.473257994,0.65,0.65,1,severe-mod_vs_Healthy_clust_20,CMC1,20,severe-mod,20,BASO
0.001260024,-0.371671935,0.665,0.672,1,severe-mod_vs_Healthy_clust_20,HLA-DPB1,20,severe-mod,20,BASO
0.001260178,-0.607868636,0.489,0.584,1,severe-mod_vs_Healthy_clust_20,CCL4,20,severe-mod,20,BASO
0.001361084,-0.309236299,0.775,0.766,1,severe-mod_vs_Healthy_clust_20,GIMAP7,20,severe-mod,20,BASO
0.001375571,0.257115881,0.496,0.292,1,severe-mod_vs_Healthy_clust_20,PLCG2,20,severe-mod,20,BASO
0.001389419,-0.504927431,0.291,0.387,1,severe-mod_vs_Healthy_clust_20,AKR1C3,20,severe-mod,20,BASO
0.001440643,0.252637045,0.919,0.825,1,severe-mod_vs_Healthy_clust_20,MT2A,20,severe-mod,20,BASO
0.001962554,0.250937893,0.634,0.445,1,severe-mod_vs_Healthy_clust_20,PMAIP1,20,severe-mod,20,BASO
0.002135608,-0.299896681,0.526,0.613,1,severe-mod_vs_Healthy_clust_20,MATK,20,severe-mod,20,BASO
0.003088036,2.49731008,0.39,0.248,1,severe-mod_vs_Healthy_clust_20,S100A8,20,severe-mod,20,BASO
0.003348857,0.335515023,0.718,0.489,1,severe-mod_vs_Healthy_clust_20,HLA-DRB1,20,severe-mod,20,BASO
0.004231718,-0.269372578,0.399,0.474,1,severe-mod_vs_Healthy_clust_20,ZNF22,20,severe-mod,20,BASO
0.004894436,-0.36928251,0.496,0.591,1,severe-mod_vs_Healthy_clust_20,FCGR3A,20,severe-mod,20,BASO
0.004981932,0.262238966,0.637,0.496,1,severe-mod_vs_Healthy_clust_20,TOP2A,20,severe-mod,20,BASO
0.006316853,0.366036507,0.533,0.372,1,severe-mod_vs_Healthy_clust_20,ASPM,20,severe-mod,20,BASO
0.008057375,-0.270092069,0.493,0.547,1,severe-mod_vs_Healthy_clust_20,PDCD4,20,severe-mod,20,BASO
0.008475131,-0.275933522,0.566,0.642,1,severe-mod_vs_Healthy_clust_20,FGFBP2,20,severe-mod,20,BASO
0.011164497,0.277868015,0.352,0.241,1,severe-mod_vs_Healthy_clust_20,GRN,20,severe-mod,20,BASO
0.012741597,-0.324514177,0.225,0.307,1,severe-mod_vs_Healthy_clust_20,PRSS23,20,severe-mod,20,BASO
0.013053734,-0.34302703,0.41,0.489,1,severe-mod_vs_Healthy_clust_20,CLIC3,20,severe-mod,20,BASO
0.013514545,-0.254185631,0.535,0.577,1,severe-mod_vs_Healthy_clust_20,PSMB8-AS1,20,severe-mod,20,BASO
0.013709898,-0.261429854,0.753,0.737,1,severe-mod_vs_Healthy_clust_20,DOK2,20,severe-mod,20,BASO
0.016456966,-0.330774075,0.678,0.642,1,severe-mod_vs_Healthy_clust_20,TSTD1,20,severe-mod,20,BASO
0.017855275,-0.28502475,0.749,0.686,1,severe-mod_vs_Healthy_clust_20,TRAF3IP3,20,severe-mod,20,BASO
0.020387936,-0.364732762,0.218,0.292,1,severe-mod_vs_Healthy_clust_20,RPS4Y1,20,severe-mod,20,BASO
0.026470709,-0.294468436,0.707,0.701,1,severe-mod_vs_Healthy_clust_20,GZMM,20,severe-mod,20,BASO
0.029654208,0.251220683,0.575,0.46,1,severe-mod_vs_Healthy_clust_20,APLP2,20,severe-mod,20,BASO
0.042270917,-0.251067828,0.769,0.701,1,severe-mod_vs_Healthy_clust_20,ZFAS1,20,severe-mod,20,BASO
6.68E-57,1.326610777,0.687,0.163,2.24E-52,severe-mod_vs_Healthy_clust_21,IFI44L,21,severe-mod,21,Cl21
2.72E-49,2.432995585,0.436,0.007,9.12E-45,severe-mod_vs_Healthy_clust_21,IFI27,21,severe-mod,21,Cl21
8.91E-37,0.90880845,0.807,0.591,2.99E-32,severe-mod_vs_Healthy_clust_21,XAF1,21,severe-mod,21,Cl21
3.94E-34,-0.49646766,0.358,0.96,1.32E-29,severe-mod_vs_Healthy_clust_21,HLA-DRB5,21,severe-mod,21,Cl21
6.86E-34,-0.426624836,0.988,1,2.30E-29,severe-mod_vs_Healthy_clust_21,MT-ND3,21,severe-mod,21,Cl21
1.79E-32,0.736767107,0.942,0.846,6.02E-28,severe-mod_vs_Healthy_clust_21,LY6E,21,severe-mod,21,Cl21
3.55E-32,0.634566409,0.691,0.356,1.19E-27,severe-mod_vs_Healthy_clust_21,EPSTI1,21,severe-mod,21,Cl21
3.79E-32,-0.273351144,0.996,1,1.27E-27,severe-mod_vs_Healthy_clust_21,MT-ND1,21,severe-mod,21,Cl21
5.21E-30,0.551988668,0.527,0.172,1.75E-25,severe-mod_vs_Healthy_clust_21,IFI44,21,severe-mod,21,Cl21
2.99E-29,0.935586044,0.757,0.512,1.00E-24,severe-mod_vs_Healthy_clust_21,MX1,21,severe-mod,21,Cl21
8.91E-28,-0.331121705,1,1,2.99E-23,severe-mod_vs_Healthy_clust_21,RPS11,21,severe-mod,21,Cl21
4.59E-27,-0.288422424,1,1,1.54E-22,severe-mod_vs_Healthy_clust_21,RPS14,21,severe-mod,21,Cl21
5.17E-26,-0.400323069,0.988,1,1.73E-21,severe-mod_vs_Healthy_clust_21,RPL27A,21,severe-mod,21,Cl21
6.26E-26,1.16082372,0.802,0.671,2.10E-21,severe-mod_vs_Healthy_clust_21,ISG15,21,severe-mod,21,Cl21
1.35E-23,0.582322209,0.93,0.805,4.54E-19,severe-mod_vs_Healthy_clust_21,SELL,21,severe-mod,21,Cl21
